metadata.sample_id,general.dupradar_intercept,general.percent_rrna,general.library,general.unpaired_reads_examined,general.read_pairs_examined,general.secondary_or_supplementary_rds,general.unmapped_reads,general.unpaired_read_duplicates,general.read_pair_duplicates,general.read_pair_optical_duplicates,general.percent_duplication,general.estimated_library_size,general.5_3_bias,general.reads_aligned,general.raw_total_sequences,general.filtered_sequences,general.sequences,general.is_sorted,general.1st_fragments,general.last_fragments,general.reads_mapped,general.reads_mapped_and_paired,general.reads_unmapped,general.reads_properly_paired,general.reads_paired,general.reads_duplicated,general.reads_mq0,general.reads_qc_failed,general.non_primary_alignments,general.supplementary_alignments,general.total_length,general.total_first_fragment_length,general.total_last_fragment_length,general.bases_mapped,general.bases_mapped_cigar,general.bases_trimmed,general.bases_duplicated,general.mismatches,general.error_rate,general.average_length,general.average_first_fragment_length,general.average_last_fragment_length,general.maximum_length,general.maximum_first_fragment_length,general.maximum_last_fragment_length,general.average_quality,general.insert_size_average,general.insert_size_standard_deviation,general.inward_oriented_pairs,general.outward_oriented_pairs,general.pairs_with_other_orientation,general.pairs_on_different_chromosomes,general.percentage_of_properly_paired_reads_%,general.reads_mapped_percent,general.reads_mapped_and_paired_percent,general.reads_unmapped_percent,general.reads_properly_paired_percent,general.reads_paired_percent,general.reads_duplicated_percent,general.reads_mq0_percent,general.reads_qc_failed_percent,general.total_passed,general.total_failed,general.secondary_passed,general.secondary_failed,general.supplementary_passed,general.supplementary_failed,general.duplicates_passed,general.duplicates_failed,general.mapped_passed,general.mapped_failed,general.mapped_passed_pct,general.mapped_failed_pct,general.paired_in_sequencing_passed,general.paired_in_sequencing_failed,general.read1_passed,general.read1_failed,general.read2_passed,general.read2_failed,general.properly_paired_passed,general.properly_paired_failed,general.properly_paired_passed_pct,general.properly_paired_failed_pct,general.with_itself_and_mate_mapped_passed,general.with_itself_and_mate_mapped_failed,general.singletons_passed,general.singletons_failed,general.singletons_passed_pct,general.singletons_failed_pct,general.with_mate_mapped_to_a_different_chr_passed,general.with_mate_mapped_to_a_different_chr_failed,general.with_mate_mapped_to_a_different_chr_mapq__5_passed,general.with_mate_mapped_to_a_different_chr_mapq__5_failed,general.flagstat_total,general.total_reads,general.avg_input_read_length,general.uniquely_mapped,general.uniquely_mapped_percent,general.avg_mapped_read_length,general.num_splices,general.num_annotated_splices,general.num_gtag_splices,general.num_gcag_splices,general.num_atac_splices,general.num_noncanonical_splices,general.mismatch_rate,general.deletion_rate,general.deletion_length,general.insertion_rate,general.insertion_length,general.multimapped,general.multimapped_percent,general.multimapped_toomany,general.multimapped_toomany_percent,general.unmapped_mismatches_percent,general.unmapped_tooshort_percent,general.unmapped_other_percent,general.unmapped_mismatches,general.unmapped_tooshort,general.unmapped_other,general.percent_gc,general.avg_sequence_length,general.total_sequences,general.percent_duplicates,general.percent_fails,general.cutadapt_version,general.r_processed,general.r_with_adapters,general.r_written,general.bp_processed,general.quality_trimmed,general.bp_written,general.percent_trimmed,trimmed
YGL035C_Minimal_HisMetLeuUra_Glucose_2_300_none_2,0.0603675851919177,0.008596831027999836,Unknown Library,11562521,0,3401093,0,9287570,0,0,0.803248,,0.3,11562521,11562521,0,11562521,1,11562521,0,11562521,0,0,0,0,9287570,223919,0,3401093,0,860121444,860121444,0,860121444,858684796,0,690778388,1238389,0.001442193,74,74,0,75,75,0,34.9,0,0,0,0,0,0,0,100,0,0,0,0,80.32478384255475,1.936593239484711,0,14963614,0,3401093,0,0,0,9287570,0,14963614,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,14963614,11872786,74,10589223,89.19,74.28,57099,53113,54365,386,26,2322,0.13,0.01,1.37,0,1.09,973298,8.2,183588,1.55,0,0.92,0.15,0,108919,17758,40,75,11896096,73.2140564119862,18.181818181818183,3.4,11896096,4089398,11896096,892207200,1496194,883108184,1.0198321645465314,FALSE
YGL035C_Minimal_HisMetLeuUra_Glucose_2_300_none_2,0.0603675851919177,0.008596831027999836,Unknown Library,11562521,0,3401093,0,9287570,0,0,0.803248,,0.3,11562521,11562521,0,11562521,1,11562521,0,11562521,0,0,0,0,9287570,223919,0,3401093,0,860121444,860121444,0,860121444,858684796,0,690778388,1238389,0.001442193,74,74,0,75,75,0,34.9,0,0,0,0,0,0,0,100,0,0,0,0,80.32478384255475,1.936593239484711,0,14963614,0,3401093,0,0,0,9287570,0,14963614,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,14963614,11872786,74,10589223,89.19,74.28,57099,53113,54365,386,26,2322,0.13,0.01,1.37,0,1.09,973298,8.2,183588,1.55,0,0.92,0.15,0,108919,17758,40,73.69134607496505,11872786,71.74815596026119,18.181818181818183,3.4,11896096,4089398,11896096,892207200,1496194,883108184,1.0198321645465314,TRUE
YDR477W_Minimal_HisMetLeuUra_Glucose_2_30_cAMP_2,0.0163716815065041,0.049482751016614326,Unknown Library,9626174,0,1066527,0,8192171,0,0,0.851031,,0.43,9626174,9626174,0,9626174,1,9626174,0,9626174,0,0,0,0,8192171,21132,0,1066527,0,716571949,716571949,0,716571949,715285246,0,609778120,1047921,0.001465039,74,74,0,75,75,0,34.9,0,0,0,0,0,0,0,100,0,0,0,0,85.10308456921723,0.2195264702258654,0,10692701,0,1066527,0,0,0,8192171,0,10692701,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,10692701,9745656,74,8816022,90.46,74.31,96374,93665,93484,1141,140,1609,0.13,0.01,1.46,0,1.08,810152,8.31,13810,0.14,0,1.05,0.04,0,101794,3878,41,75,9751676,76.87655867562839,18.181818181818183,3.4,9751676,3305031,9751676,731375700,1040888,725385775,0.8189942597217819,FALSE
YDR477W_Minimal_HisMetLeuUra_Glucose_2_30_cAMP_2,0.0163716815065041,0.049482751016614326,Unknown Library,9626174,0,1066527,0,8192171,0,0,0.851031,,0.43,9626174,9626174,0,9626174,1,9626174,0,9626174,0,0,0,0,8192171,21132,0,1066527,0,716571949,716571949,0,716571949,715285246,0,609778120,1047921,0.001465039,74,74,0,75,75,0,34.9,0,0,0,0,0,0,0,100,0,0,0,0,85.10308456921723,0.2195264702258654,0,10692701,0,1066527,0,0,0,8192171,0,10692701,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,10692701,9745656,74,8816022,90.46,74.31,96374,93665,93484,1141,140,1609,0.13,0.01,1.46,0,1.08,810152,8.31,13810,0.14,0,1.05,0.04,0,101794,3878,41,73.73931154557476,9745656,75.82095087158798,18.181818181818183,3.4,9751676,3305031,9751676,731375700,1040888,725385775,0.8189942597217819,TRUE
WT_YPD_none_Glucose_2_1440_none_35,0.0126557881969771,0.01059985326774548,Unknown Library,3067161,0,604818,0,1886311,0,0,0.615002,,0.35,3067161,3067161,0,3067161,1,3067161,0,3067161,0,0,0,0,1886311,34285,0,604818,0,228492127,228492127,0,228492127,228224177,0,140497890,204795,8.973414e-4,74,74,0,75,75,0,35.4,0,0,0,0,0,0,0,100,0,0,0,0,61.500227735029235,1.1178089444929693,0,3671979,0,604818,0,0,0,1886311,0,3671979,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,3671979,3121787,74,2847658,91.22,74.41,7322,6583,6759,64,6,493,0.07,0.01,1.36,0,1.06,219503,7.03,32482,1.04,0,0.65,0.06,0,20273,1871,41,75,3123916,56.82437877960523,18.181818181818183,3.4,3123916,1059391,3123916,234293700,174870,232536836,0.7498554165135469,FALSE
WT_YPD_none_Glucose_2_1440_none_35,0.0126557881969771,0.01059985326774548,Unknown Library,3067161,0,604818,0,1886311,0,0,0.615002,,0.35,3067161,3067161,0,3067161,1,3067161,0,3067161,0,0,0,0,1886311,34285,0,604818,0,228492127,228492127,0,228492127,228224177,0,140497890,204795,8.973414e-4,74,74,0,75,75,0,35.4,0,0,0,0,0,0,0,100,0,0,0,0,61.500227735029235,1.1178089444929693,0,3671979,0,604818,0,0,0,1886311,0,3671979,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,3671979,3121787,74,2847658,91.22,74.41,7322,6583,6759,64,6,493,0.07,0.01,1.36,0,1.06,219503,7.03,32482,1.04,0,0.65,0.06,0,20273,1871,41,73.77478476270161,3121787,56.1612419366256,18.181818181818183,3.4,3123916,1059391,3123916,234293700,174870,232536836,0.7498554165135469,TRUE
YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_180_none_4,0.0126054389030316,0.007203191914417075,Unknown Library,3186947,0,663535,0,2237957,0,0,0.702226,,0.16,3186947,3186947,0,3186947,1,3186947,0,3186947,0,0,0,0,2237957,31939,0,663535,0,237449966,237449966,0,237449966,237182247,0,166727528,209848,8.847543e-4,74,75,0,75,75,0,35.4,0,0,0,0,0,0,0,100,0,0,0,0,70.222598618678,1.002181711838948,0,3850482,0,663535,0,0,0,2237957,0,3850482,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,3850482,3254295,74,2883254,88.6,74.42,12514,11870,12042,22,9,441,0.07,0.01,1.41,0,1.07,303693,9.33,26037,0.8,0,1.19,0.08,0,38709,2602,41,75,3255615,65.21665933962456,18.181818181818183,3.4,3255615,1090795,3255615,244171125,164215,242450259,0.7047786670106877,FALSE
YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_180_none_4,0.0126054389030316,0.007203191914417075,Unknown Library,3186947,0,663535,0,2237957,0,0,0.702226,,0.16,3186947,3186947,0,3186947,1,3186947,0,3186947,0,0,0,0,2237957,31939,0,663535,0,237449966,237449966,0,237449966,237182247,0,166727528,209848,8.847543e-4,74,75,0,75,75,0,35.4,0,0,0,0,0,0,0,100,0,0,0,0,70.222598618678,1.002181711838948,0,3850482,0,663535,0,0,0,2237957,0,3850482,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,3850482,3254295,74,2883254,88.6,74.42,12514,11870,12042,22,9,441,0.07,0.01,1.41,0,1.07,303693,9.33,26037,0.8,0,1.19,0.08,0,38709,2602,41,73.78420886858751,3254295,64.5835300355899,18.181818181818183,3.4,3255615,1090795,3255615,244171125,164215,242450259,0.7047786670106877,TRUE
WT_Minimal_HisMetLeuUra_Glucose_2_60_none_4,0.00690174854533826,0.052036769456751696,Unknown Library,6916704,0,1868267,0,5390479,0,0,0.779342,,0.57,6916704,6916704,0,6916704,1,6916704,0,6916704,0,0,0,0,5390479,45279,0,1868267,0,342360566,342360566,0,342360566,341707134,0,266783143,499780,0.001462598,49,49,0,50,50,0,37.9,0,0,0,0,0,0,0,100,0,0,0,0,77.93421548760797,0.6546326111396411,0,8784971,0,1868267,0,0,0,5390479,0,8784971,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,8784971,7015530,49,5661241,80.7,49.4,43966,42110,42652,186,79,1049,0.13,0,1.35,0,1.06,1255463,17.9,53727,0.77,0,0.54,0.1,0,38052,7047,42,50,7019710,72.05895881735279,18.181818181818183,3.4,7019710,2414656,7019710,350985500,336221,347246287,1.0653468590582802,FALSE
WT_Minimal_HisMetLeuUra_Glucose_2_60_none_4,0.00690174854533826,0.052036769456751696,Unknown Library,6916704,0,1868267,0,5390479,0,0,0.779342,,0.57,6916704,6916704,0,6916704,1,6916704,0,6916704,0,0,0,0,5390479,45279,0,1868267,0,342360566,342360566,0,342360566,341707134,0,266783143,499780,0.001462598,49,49,0,50,50,0,37.9,0,0,0,0,0,0,0,100,0,0,0,0,77.93421548760797,0.6546326111396411,0,8784971,0,1868267,0,0,0,5390479,0,8784971,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,8784971,7015530,49,5661241,80.7,49.4,43966,42110,42652,186,79,1049,0.13,0,1.35,0,1.06,1255463,17.9,53727,0.77,0,0.54,0.1,0,38052,7047,42,49.4965448084464,7015530,71.48372726748808,18.181818181818183,3.4,7019710,2414656,7019710,350985500,336221,347246287,1.0653468590582802,TRUE
YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_1,0.0310303035572938,0.08226282741096226,Unknown Library,11533884,0,1494886,0,9824999,0,0,0.851838,,0.37,11533884,11533884,0,11533884,1,11533884,0,11533884,0,0,0,0,9824999,63966,0,1494886,0,858107697,858107697,0,858107697,856989573,0,730875615,1702816,0.001986974,74,74,0,75,75,0,34.4,0,0,0,0,0,0,0,100,0,0,0,0,85.18378544469495,0.5545920177452799,0,13028770,0,1494886,0,0,0,9824999,0,13028770,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,13028770,11661098,74,10761388,92.28,74.31,75231,72289,71144,1431,564,2092,0.18,0.01,1.47,0,1.08,772496,6.62,45159,0.39,0,0.6,0.1,0,70333,11722,40,75,11685845,75.75362660680982,18.181818181818183,3.4,11685845,3991780,11685845,876438375,2030744,867254766,1.0478328268088444,FALSE
YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_0.001_-1_1NMPP7_1,0.0310303035572938,0.08226282741096226,Unknown Library,11533884,0,1494886,0,9824999,0,0,0.851838,,0.37,11533884,11533884,0,11533884,1,11533884,0,11533884,0,0,0,0,9824999,63966,0,1494886,0,858107697,858107697,0,858107697,856989573,0,730875615,1702816,0.001986974,74,74,0,75,75,0,34.4,0,0,0,0,0,0,0,100,0,0,0,0,85.18378544469495,0.5545920177452799,0,13028770,0,1494886,0,0,0,9824999,0,13028770,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,13028770,11661098,74,10761388,92.28,74.31,75231,72289,71144,1431,564,2092,0.18,0.01,1.47,0,1.08,772496,6.62,45159,0.39,0,0.6,0.1,0,70333,11722,40,73.68885245626097,11661098,74.24952914332403,18.181818181818183,3.4,11685845,3991780,11685845,876438375,2030744,867254766,1.0478328268088444,TRUE
YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_180_1NMPP7_3,0.0158968420124213,0.05996470293461284,Unknown Library,9707126,0,1177301,0,8096112,0,0,0.834038,,0.35,9707126,9707126,0,9707126,1,9707126,0,9707126,0,0,0,0,8096112,30593,0,1177301,0,722766269,722766269,0,722766269,721625116,0,602759239,949357,0.001315582,74,74,0,75,75,0,35,0,0,0,0,0,0,0,100,0,0,0,0,83.40380046576092,0.315160223530631,0,10884427,0,1177301,0,0,0,8096112,0,10884427,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,10884427,9786122,74,8877359,90.71,74.34,55450,52693,52204,514,260,2472,0.11,0.01,1.51,0,1.08,829767,8.48,18741,0.19,0,0.58,0.04,0,56368,3887,41,75,9793329,75.85232740215304,18.181818181818183,3.4,9793329,3308083,9793329,734499675,977751,728562438,0.808337593886614,FALSE
YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_180_1NMPP7_3,0.0158968420124213,0.05996470293461284,Unknown Library,9707126,0,1177301,0,8096112,0,0,0.834038,,0.35,9707126,9707126,0,9707126,1,9707126,0,9707126,0,0,0,0,8096112,30593,0,1177301,0,722766269,722766269,0,722766269,721625116,0,602759239,949357,0.001315582,74,74,0,75,75,0,35,0,0,0,0,0,0,0,100,0,0,0,0,83.40380046576092,0.315160223530631,0,10884427,0,1177301,0,0,0,8096112,0,10884427,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,10884427,9786122,74,8877359,90.71,74.34,55450,52693,52204,514,260,2472,0.11,0.01,1.51,0,1.08,829767,8.48,18741,0.19,0,0.58,0.04,0,56368,3887,41,73.75333722592055,9786122,74.81106006603628,18.181818181818183,3.4,9793329,3308083,9793329,734499675,977751,728562438,0.808337593886614,TRUE
WT_YPD_none_none_2_1440_none_7,0.0215882381345754,0.017911524102719564,Unknown Library,6050704,0,1121904,0,4415321,0,0,0.72972,,0.53,6050704,6050704,0,6050704,1,6050704,0,6050704,0,0,0,0,4415321,69991,0,1121904,0,450340818,450340818,0,450340818,449811059,0,328536183,735330,0.001634753,74,74,0,75,75,0,34.7,0,0,0,0,0,0,0,100,0,0,0,0,72.9720211069654,1.1567414304186752,0,7172608,0,1121904,0,0,0,4415321,0,7172608,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,7172608,6177281,74,5683969,92.01,74.36,17990,16157,16472,585,109,824,0.15,0,1.29,0,1.06,366735,5.94,77233,1.25,0,0.73,0.07,0,45026,4318,40,75,6181947,65.61513858946405,18.181818181818183,3.4,6181947,2079528,6181947,463646025,931305,459581488,0.8766465753696476,FALSE
WT_YPD_none_none_2_1440_none_7,0.0215882381345754,0.017911524102719564,Unknown Library,6050704,0,1121904,0,4415321,0,0,0.72972,,0.53,6050704,6050704,0,6050704,1,6050704,0,6050704,0,0,0,0,4415321,69991,0,1121904,0,450340818,450340818,0,450340818,449811059,0,328536183,735330,0.001634753,74,74,0,75,75,0,34.7,0,0,0,0,0,0,0,100,0,0,0,0,72.9720211069654,1.1567414304186752,0,7172608,0,1121904,0,0,0,4415321,0,7172608,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,7172608,6177281,74,5683969,92.01,74.36,17990,16157,16472,585,109,824,0.15,0,1.29,0,1.06,366735,5.94,77233,1.25,0,0.73,0.07,0,45026,4318,40,73.70694064265491,6177281,63.98662510689025,18.181818181818183,3.4,6181947,2079528,6181947,463646025,931305,459581488,0.8766465753696476,TRUE
WT_Minimal_HisMetLeuUra_Glucose_2_180_none_2,0.00658531103315567,0.009393564277307854,Unknown Library,5157547,0,906161,0,3761230,0,0,0.729267,,0.28,5157547,5157547,0,5157547,1,5157547,0,5157547,0,0,0,0,3761230,28200,0,906161,0,255239672,255239672,0,255239672,254725781,0,186097382,371541,0.001458592,49,49,0,50,50,0,38,0,0,0,0,0,0,0,100,0,0,0,0,72.92672272303093,0.5467715563231901,0,6063708,0,906161,0,0,0,3761230,0,6063708,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,6063708,5219300,49,4598140,88.1,49.39,19387,18076,18561,155,13,658,0.13,0,1.35,0,1.05,559407,10.72,32600,0.62,0,0.44,0.12,0,22906,6247,41,50,5234319,66.68675006668852,18.181818181818183,3.4,5234319,1830204,5234319,261715950,290901,258260633,1.3202546501273613,FALSE
WT_Minimal_HisMetLeuUra_Glucose_2_180_none_2,0.00658531103315567,0.009393564277307854,Unknown Library,5157547,0,906161,0,3761230,0,0,0.729267,,0.28,5157547,5157547,0,5157547,1,5157547,0,5157547,0,0,0,0,3761230,28200,0,906161,0,255239672,255239672,0,255239672,254725781,0,186097382,371541,0.001458592,49,49,0,50,50,0,38,0,0,0,0,0,0,0,100,0,0,0,0,72.92672272303093,0.5467715563231901,0,6063708,0,906161,0,0,0,3761230,0,6063708,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,6063708,5219300,49,4598140,88.1,49.39,19387,18076,18561,155,13,658,0.13,0,1.35,0,1.05,559407,10.72,32600,0.62,0,0.44,0.12,0,22906,6247,41,49.48140957599678,5219300,66.0613541907723,18.181818181818183,3.4,5234319,1830204,5234319,261715950,290901,258260633,1.3202546501273613,TRUE
YBR033W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_2,0.0636355344405,0.31671020860675064,Unknown Library,11526559,0,2725786,0,9013730,0,0,0.781997,,0.16,11526559,11526559,0,11526559,1,11526559,0,11526559,0,0,0,0,9013730,110423,0,2725786,0,855616691,855616691,0,855616691,852963267,0,668796220,4587173,0.005377925,74,74,0,75,75,0,33.5,0,0,0,0,0,0,0,100,0,0,0,0,78.19966045373992,0.9579875485823653,0,14252345,0,2725786,0,0,0,9013730,0,14252345,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,14252345,11941096,74,10124350,84.79,74.04,47481,38488,36825,3047,506,7103,0.49,0.01,1.33,0.01,1.12,1402209,11.74,80037,0.67,0,2.71,0.09,0,323748,10752,39,75,11988604,60.43428700433822,18.181818181818183,3.4,11988604,4111164,11988604,899145300,3792540,886041663,1.4573436573599394,FALSE
YBR033W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_2,0.0636355344405,0.31671020860675064,Unknown Library,11526559,0,2725786,0,9013730,0,0,0.781997,,0.16,11526559,11526559,0,11526559,1,11526559,0,11526559,0,0,0,0,9013730,110423,0,2725786,0,855616691,855616691,0,855616691,852963267,0,668796220,4587173,0.005377925,74,74,0,75,75,0,33.5,0,0,0,0,0,0,0,100,0,0,0,0,78.19966045373992,0.9579875485823653,0,14252345,0,2725786,0,0,0,9013730,0,14252345,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,14252345,11941096,74,10124350,84.79,74.04,47481,38488,36825,3047,506,7103,0.49,0.01,1.33,0.01,1.12,1402209,11.74,80037,0.67,0,2.71,0.09,0,323748,10752,39,73.54049109060006,11941096,57.95043891138815,18.181818181818183,3.4,11988604,4111164,11988604,899145300,3792540,886041663,1.4573436573599394,TRUE
YBR033W_Minimal_HisMetLeuUra_Glucose_2_60_none_2,0.0115930542834491,0.050948223243206636,Unknown Library,6046830,0,1969183,0,4319236,0,0,0.714298,,0.31,6046830,6046830,0,6046830,1,6046830,0,6046830,0,0,0,0,4319236,99901,0,1969183,0,449189414,449189414,0,449189414,448065313,0,320726229,2146986,0.004791681,74,74,0,75,75,0,33.6,0,0,0,0,0,0,0,100,0,0,0,0,71.42975741008098,1.6521218555838348,0,8016013,0,1969183,0,0,0,4319236,0,8016013,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,8016013,6218245,74,5221421,83.97,74.12,43467,39917,40984,624,98,1761,0.44,0.02,1.38,0,1.08,825409,13.27,91884,1.48,0,1.17,0.11,0,72696,6835,40,75,6255453,55.26121875137496,18.181818181818183,3.4,6255453,2123346,6255453,469158975,1650928,461803126,1.567879842861367,FALSE
YBR033W_Minimal_HisMetLeuUra_Glucose_2_60_none_2,0.0115930542834491,0.050948223243206636,Unknown Library,6046830,0,1969183,0,4319236,0,0,0.714298,,0.31,6046830,6046830,0,6046830,1,6046830,0,6046830,0,0,0,0,4319236,99901,0,1969183,0,449189414,449189414,0,449189414,448065313,0,320726229,2146986,0.004791681,74,74,0,75,75,0,33.6,0,0,0,0,0,0,0,100,0,0,0,0,71.42975741008098,1.6521218555838348,0,8016013,0,1969183,0,0,0,4319236,0,8016013,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,8016013,6218245,74,5221421,83.97,74.12,43467,39917,40984,624,98,1761,0.44,0.02,1.38,0,1.08,825409,13.27,91884,1.48,0,1.17,0.11,0,72696,6835,41,73.59640766807998,6218245,52.94217278073104,18.181818181818183,3.4,6255453,2123346,6255453,469158975,1650928,461803126,1.567879842861367,TRUE
YGL035C_YBR033W_Minimal_HisMetLeuUra_Glucose_2_300_none_1,0.00727963408554622,0.0044975531859844636,Unknown Library,2392332,0,544285,0,1469977,0,0,0.614454,,0.57,2392332,2392332,0,2392332,1,2392332,0,2392332,0,0,0,0,1469977,34025,0,544285,0,178182445,178182445,0,178182445,177843078,0,109459615,217541,0.001223219,74,74,0,75,75,0,35.1,0,0,0,0,0,0,0,100,0,0,0,0,61.4453595905585,1.4222524298466936,0,2936617,0,544285,0,0,0,1469977,0,2936617,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,2936617,2432427,74,2212890,90.97,74.35,11559,10858,10857,26,7,669,0.11,0.01,1.33,0,1.07,179442,7.38,20671,0.85,0,0.66,0.13,0,16228,3196,41,75,2439323,54.27137381937566,18.181818181818183,3.4,2439323,805481,2439323,182949225,277401,181096065,1.0129367861492717,FALSE
YGL035C_YBR033W_Minimal_HisMetLeuUra_Glucose_2_300_none_1,0.00727963408554622,0.0044975531859844636,Unknown Library,2392332,0,544285,0,1469977,0,0,0.614454,,0.57,2392332,2392332,0,2392332,1,2392332,0,2392332,0,0,0,0,1469977,34025,0,544285,0,178182445,178182445,0,178182445,177843078,0,109459615,217541,0.001223219,74,74,0,75,75,0,35.1,0,0,0,0,0,0,0,100,0,0,0,0,61.4453595905585,1.4222524298466936,0,2936617,0,544285,0,0,0,1469977,0,2936617,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,2936617,2432427,74,2212890,90.97,74.35,11559,10858,10857,26,7,669,0.11,0.01,1.33,0,1.07,179442,7.38,20671,0.85,0,0.66,0.13,0,16228,3196,42,73.73830005998124,2432427,53.24245422005035,18.181818181818183,3.4,2439323,805481,2439323,182949225,277401,181096065,1.0129367861492717,TRUE
YGL209W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_180_none_2,0.00954797445379911,0.005904479232839448,Unknown Library,2204871,0,495975,0,1456590,0,0,0.660624,,0.37,2204871,2204871,0,2204871,1,2204871,0,2204871,0,0,0,0,1456590,28587,0,495975,0,164223055,164223055,0,164223055,163931459,0,108471424,192172,0.00117227,74,74,0,75,75,0,35.1,0,0,0,0,0,0,0,100,0,0,0,0,66.06236827460654,1.2965384369425694,0,2700846,0,495975,0,0,0,1456590,0,2700846,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,2700846,2249763,74,2024600,89.99,74.37,15246,14431,14394,81,4,767,0.1,0.01,1.33,0,1.05,180271,8.01,21112,0.94,0,0.92,0.13,0,20836,2944,41,75,2255556,59.326416732656305,18.181818181818183,3.4,2255556,738808,2255556,169166700,260958,167496368,0.9873881798249893,FALSE
YGL209W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_180_none_2,0.00954797445379911,0.005904479232839448,Unknown Library,2204871,0,495975,0,1456590,0,0,0.660624,,0.37,2204871,2204871,0,2204871,1,2204871,0,2204871,0,0,0,0,1456590,28587,0,495975,0,164223055,164223055,0,164223055,163931459,0,108471424,192172,0.00117227,74,74,0,75,75,0,35.1,0,0,0,0,0,0,0,100,0,0,0,0,66.06236827460654,1.2965384369425694,0,2700846,0,495975,0,0,0,1456590,0,2700846,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,2700846,2249763,74,2024600,89.99,74.37,15246,14431,14394,81,4,767,0.1,0.01,1.33,0,1.05,180271,8.01,21112,0.94,0,0.92,0.13,0,20836,2944,42,73.73611531525765,2249763,58.355755127712186,18.181818181818183,3.4,2255556,738808,2255556,169166700,260958,167496368,0.9873881798249893,TRUE
